gene,HR,coef,p_value,CI_lower,CI_upper,n_samples,covariates,gene_transform,q_value
DDX11,0.8388432717997095,-0.17573139354092365,0.7810920664932972,0.24289134277301755,2.8970074709546614,260,age+stage_num,log1p,0.8109151505563099
ALG12,0.5761225816703744,-0.5514348255282749,0.4953029195799896,0.11807804073952795,2.8109987854788687,260,age+stage_num,log1p,0.5559049754714852
IDS,0.7454081579826669,-0.2938233475607716,0.3370045129913243,0.40916420999188835,1.3579714657792965,260,age+stage_num,log1p,0.40796696089417084
YTHDC1,1.364878658438403,0.3110655297686149,0.28096066195518865,0.775372404656125,2.4025793813062015,260,age+stage_num,log1p,0.3531567846301916
MISP,0.7116402214888656,-0.3401828021783762,0.3832123718886027,0.3312750634704496,1.528735062444253,260,age+stage_num,log1p,0.4522950992682447
CDHR3,0.18750723943575684,-1.6739378239929945,0.05091683328442659,0.03492507744347153,1.0066968326047456,260,age+stage_num,log1p,0.1166095220336618
PALM,0.33365471670362973,-1.0976486030514012,0.1302161040557145,0.0805139585173841,1.3826853384005786,260,age+stage_num,log1p,0.20256661228048306
SYT1,0.07495774182992575,-2.590830766506728,0.0276104181582717,0.007475887621184175,0.7515713644919405,260,age+stage_num,log1p,0.08974874481477975
PAWR,0.42240551499023343,-0.861789490353743,0.18655892242819455,0.11758530336333917,1.5174210891205158,260,age+stage_num,log1p,0.2604559109153434
ZHX3,0.6108576534406864,-0.49289132004515457,0.3456541049741003,0.21930828143677972,1.7014727867202282,260,age+stage_num,log1p,0.41641074550610147
HYKK,0.05281718225320656,-2.9409187197457554,0.008659009684303815,0.005877811426759652,0.47460773043315074,260,age+stage_num,log1p,0.08094766162165955
COX8A,0.39758976074005753,-0.9223345571971749,0.1273802788094882,0.1214664580831289,1.3014096264925372,260,age+stage_num,log1p,0.1995395800340591
RNF126,0.11086157273010268,-2.1994729484583937,0.07330852772012401,0.009985981449326557,1.230754169788758,260,age+stage_num,log1p,0.14210224350737297
CERK,0.37972946791560597,-0.9682962063396241,0.10805633250095956,0.11656839677995696,1.2369945267040194,260,age+stage_num,log1p,0.18000262192176653
UBA6,0.05169744000824394,-2.9623470149752738,0.016311175111719582,0.004609381010448562,0.5798230385701817,260,age+stage_num,log1p,0.08094766162165955
DENND5A,0.43397301554116857,-0.8347729229871731,0.09759342508839225,0.16163853279603835,1.1651465461861163,260,age+stage_num,log1p,0.16878923557586506
DCDC2,0.18146712487174,-1.706680771866535,0.014503001787373768,0.04618777652581492,0.7129660677822524,260,age+stage_num,log1p,0.08094766162165955
CD276,0.048049903496096745,-3.0355151519737475,0.006959958544638814,0.005299986040061459,0.4356225108014504,260,age+stage_num,log1p,0.08094766162165955
PTPRQ,0.9411578509665067,-0.06064440536021448,0.8238724353479597,0.5517339119857081,1.605444365831981,260,age+stage_num,log1p,0.8481466861266049
MYF6,0.4681327944364014,-0.7590032745178369,0.21605248315839115,0.14064518187055916,1.5581643843905306,260,age+stage_num,log1p,0.2891623262704096
CHST4,0.29072585128089123,-1.2353745476762956,0.09923906983887354,0.0669298594323303,1.262837264561338,260,age+stage_num,log1p,0.1705559167103629
OR6S1,0.7617526633028965,-0.2721333648271941,0.7115277162655278,0.18006489521510002,3.222544401871817,260,age+stage_num,log1p,0.7493969876678129
PKNOX2,0.3806721859300936,-0.9658166785986986,0.45843775825214494,0.02962983873440268,4.890722303275373,260,age+stage_num,log1p,0.5214837055688606
ALDH5A1,0.2494550534969985,-1.3884765263234735,0.19118803844374715,0.031101284661719505,2.0008120047781324,260,age+stage_num,log1p,0.26469063688583155
IBTK,0.5771940440700003,-0.549576770794702,0.2525025006873144,0.22516953704512682,1.4795649930350634,260,age+stage_num,log1p,0.32573822881535547
TTC38,0.7357741976724731,-0.3068320039656397,0.6328197150748698,0.20896769485438885,2.5906572321516013,260,age+stage_num,log1p,0.680155667476127
GSX2,0.06751184991908185,-2.6954521421547475,0.0243895024963449,0.006457781205745117,0.7057919329075094,260,age+stage_num,log1p,0.08666888276350102
ACSS3,0.4160168333286364,-0.8770295548072499,0.12093071559442317,0.1373258464256055,1.260287193689681,260,age+stage_num,log1p,0.1932432991219682
FBXW2,0.34381677995236054,-1.0676463799168037,0.20703760266377508,0.0654746983355006,1.8054299016558597,260,age+stage_num,log1p,0.28052836255522606
ASCL3,0.8497173934308965,-0.16285146309753668,0.7551607154433169,0.30532065594021074,2.3647913583691054,260,age+stage_num,log1p,0.7883020229826168
DOCK4,0.030824020865972482,-3.4794609947193558,0.005989987574691851,0.0025777716214990002,0.3685820165067231,260,age+stage_num,log1p,0.08094766162165955
TDP2,0.1206767925814125,-2.114639442924716,0.022347336089597308,0.019664442153955557,0.740569610555054,260,age+stage_num,log1p,0.08535172178090544
APEX1,0.28899357339837656,-1.2413508284928185,0.0778325696867675,0.07272491475585662,1.1483999086961751,260,age+stage_num,log1p,0.1475584408342945
ODF3L2,0.18976126680186187,-1.661988487384236,0.03877470553720612,0.039232813098301796,0.9178372778934394,260,age+stage_num,log1p,0.10291427190659519
TMEM59L,0.04348764980401974,-3.1352782937495673,0.00473114637851207,0.004938606940542572,0.3829370727910749,260,age+stage_num,log1p,0.08094766162165955
INTS6L,0.09216493950192571,-2.3841754864447218,0.006693651487850128,0.016450443389249073,0.5163615273096521,260,age+stage_num,log1p,0.08094766162165955
RUSC2,0.08385130338637167,-2.4787102465716946,0.03361096279465158,0.008520946743708185,0.8251478727742341,260,age+stage_num,log1p,0.0964736911106925
NME5,0.6648881049116254,-0.4081365157749275,0.3487938279624899,0.2831110554026107,1.5614939212610344,260,age+stage_num,log1p,0.41967188928212396
FAM214B,0.2921040852596883,-1.230645083860538,0.09008627079919507,0.07038931698777788,1.2121838977385544,260,age+stage_num,log1p,0.16070300322428474
RIPOR2,0.37088378508492503,-0.9918665131965546,0.1134569813772221,0.10860370976679927,1.2665753530361639,260,age+stage_num,log1p,0.18562317283169696
METTL25,0.20446367049418557,-1.5873649696761618,0.04226602609081155,0.04418842216773852,0.9460711765915129,260,age+stage_num,log1p,0.10673420214993161
PABIR3,0.2981044344864759,-1.2103114025735462,0.07214788496564774,0.07969783210016346,1.1150397886458865,260,age+stage_num,log1p,0.1407652734629357
TMTC2,0.45219259585255783,-0.7936470928845284,0.15437388953587666,0.15170550515603348,1.3478623833298804,260,age+stage_num,log1p,0.2276166113822968
PABIR2,0.1079313795382082,-2.2262596284401495,0.011244887046544515,0.01930249798947971,0.6035064837395561,260,age+stage_num,log1p,0.08094766162165955
PARP2,0.8282434169958476,-0.18844818592203963,0.5046943069065121,0.47611414304156013,1.4408039916954907,260,age+stage_num,log1p,0.564730756406804
TMEM63B,0.2118016808752322,-1.5521049097026383,0.039518241505008676,0.04832845493036671,0.9282306269920996,260,age+stage_num,log1p,0.10364160864122793
C11orf53,0.27050089203654487,-1.3074798829688945,0.061783770388062466,0.06860135696131361,1.0666076566653007,260,age+stage_num,log1p,0.1291284577624588
PRTG,0.38182278643391,-0.9627986878739062,0.12266037302402799,0.11245330611225023,1.296437119373172,260,age+stage_num,log1p,0.19497091239918043
ZFP57,0.7212718345484452,-0.32673918841396854,0.4325403500862063,0.31896132023988605,1.6310224039755672,260,age+stage_num,log1p,0.4971723842137264
ADAMTSL2,0.28346214973019007,-1.2606766753795577,0.10548819701879508,0.061603708620995394,1.3043174206280823,260,age+stage_num,log1p,0.1774833399712216
KIAA0930,0.1418542333921108,-1.9529552740265994,0.028539382609630744,0.024700292597833406,0.8146714639740141,260,age+stage_num,log1p,0.09056453270346164
DNAJB5,0.4946192994313432,-0.7039669043743636,0.20615961349684378,0.16606571677366153,1.473201429668924,260,age+stage_num,log1p,0.27958800533429173
FMNL2,0.6615427931874328,-0.4131806063820435,0.5349834106677425,0.17934159172105588,2.4402530557380393,260,age+stage_num,log1p,0.5933318283897757
SUGP2,0.0749762965322678,-2.590583261635393,0.017022365534027473,0.008929447173336104,0.6295400972280278,260,age+stage_num,log1p,0.08099497586418307
PTPN23,0.48737100190173543,-0.7187296350436507,0.18506036663501801,0.1683652554911154,1.4108046984030846,260,age+stage_num,log1p,0.2590550530049241
SMUG1,0.05285861564961479,-2.9401345591460033,0.004874664238177856,0.006825581230258502,0.4093473001255141,260,age+stage_num,log1p,0.08094766162165955
PHF24,0.1182465564586072,-2.1349833728915595,0.010808524317174597,0.0228978130838846,0.6106368351901359,260,age+stage_num,log1p,0.08094766162165955
SLC2A6,0.1348830628998957,-2.0033470766538617,0.0786318570104577,0.014465618742616577,1.2577022096993513,260,age+stage_num,log1p,0.1482762868236633
GALT,0.44343665765305246,-0.8132003112139573,0.590131583563597,0.02300175147608626,8.548743323087496,260,age+stage_num,log1p,0.6422047794716197
SIGMAR1,0.17071237765014097,-1.7677751406790827,0.07614312603510719,0.02420021027950586,1.204233994100625,260,age+stage_num,log1p,0.14555304130684815
SLC17A3,0.026336796794723866,-3.636788199981455,0.016711442220980397,0.0013394842517708745,0.5178312955076277,260,age+stage_num,log1p,0.08094766162165955
ZRANB3,0.9500482848927144,-0.051242469476300866,0.9260786035726971,0.3218286425402605,2.804572447322412,260,age+stage_num,log1p,0.9360018519852038
SLAIN2,0.17258749297675083,-1.7568509654337132,0.04793994021275048,0.030264797078327195,0.9841943646577521,260,age+stage_num,log1p,0.11310580747503088
HYAL3,0.24494098382569532,-1.4067379797983226,0.05886712772688721,0.05691590911999534,1.054118022274058,260,age+stage_num,log1p,0.12585988837277418
DGKB,0.3451345313057853,-1.0638209921460167,0.13385974956432592,0.08588616429418812,1.3869270525535013,260,age+stage_num,log1p,0.20652197137531783
SLF2,0.46685398001957884,-0.7617387468243697,0.13395079860520143,0.17240296734715851,1.2642046828651265,260,age+stage_num,log1p,0.20654955698172614
VEZT,0.057919214176999204,-2.8487060983827774,0.012584554119185755,0.006181191363603233,0.5427166339864894,260,age+stage_num,log1p,0.08094766162165955
COLEC12,1.0019137774931786,0.001911948554115025,0.9962888347140794,0.4476474354290815,2.2424594403594713,260,age+stage_num,log1p,0.9968809911363533
RAB3GAP1,0.8898770109369685,-0.11667201576352595,0.6669476369954704,0.523065685498939,1.5139228524210273,260,age+stage_num,log1p,0.7103132558158425
PRR5,0.07405058655522566,-2.6030068172298066,0.008980654452978189,0.010507854545967685,0.5218467143016571,260,age+stage_num,log1p,0.08094766162165955
MBNL3,1.4876454435423545,0.3971946308291024,0.35720044742401824,0.6386925544038985,3.4650301626857662,260,age+stage_num,log1p,0.4274591407313236
SLC17A2,0.3399271805379554,-1.0790238591990131,0.1805959852666814,0.07005049415882533,1.6495313767023025,260,age+stage_num,log1p,0.25445671067192766
LMO1,0.9442017351525327,-0.05741543317567154,0.8938334247530307,0.40631102301154637,2.1941735915929574,260,age+stage_num,log1p,0.9088687049353004
METAP2,0.05035657072190903,-2.9886261674004126,0.014042471158609167,0.004637998923501375,0.5467410097965874,260,age+stage_num,log1p,0.08094766162165955
RPP25L,0.5874890214390042,-0.5318977200507589,0.6655061886059163,0.052692278529772416,6.550169397520822,260,age+stage_num,log1p,0.7089989205143415
IL5,0.446499279808409,-0.8063174916379726,0.22652346380366728,0.12086481056877017,1.64945947402941,260,age+stage_num,log1p,0.29979219320702055
RFXANK,0.01836483826453721,-3.997317406472008,0.03016662905156077,0.0004948598667391132,0.6815409920085823,260,age+stage_num,log1p,0.09244507660465041
SLC9A3,0.614088140197815,-0.4876168103266527,0.2140825943122918,0.28454833229938553,1.3252730771053818,260,age+stage_num,log1p,0.2874258999125567
FRMD7,0.07452443903738469,-2.5966281666199684,0.01155751773928042,0.009932997231351976,0.5591355644705971,260,age+stage_num,log1p,0.08094766162165955
FAM110C,0.22676782423944863,-1.4838285856255842,0.0508188096281123,0.05115253974529593,1.0052999590313105,260,age+stage_num,log1p,0.11654072087251709
HOXC9,0.07975666724573198,-2.528774938984261,0.007313228557520324,0.012567977012108248,0.506137619763147,260,age+stage_num,log1p,0.08094766162165955
MEOX2,0.07609741841701462,-2.5757409382508256,0.00784020428825781,0.011396791099722862,0.508109435284377,260,age+stage_num,log1p,0.08094766162165955
TM6SF2,0.1399824983577311,-1.9662378759179426,0.06249966869156564,0.017683767858527336,1.1080839786653938,260,age+stage_num,log1p,0.13012975287383338
MGAT5,0.08708711048801802,-2.4408463912867644,0.016071573612149212,0.011936737058330902,0.6353633137842399,260,age+stage_num,log1p,0.08094766162165955
PRICKLE1,0.021381142442335497,-3.845245939717636,0.0029799375021287793,0.0016900897628444867,0.2704905160599479,260,age+stage_num,log1p,0.08094766162165955
SURF6,0.08216603193111445,-2.4990132991736345,0.014640695942569183,0.011048756442271884,0.6110422325425707,260,age+stage_num,log1p,0.08094766162165955
PPHLN1,0.3202725424266485,-1.1385829505915417,0.06921741051321098,0.09378480414273335,1.0937219773506033,260,age+stage_num,log1p,0.13737525986550211
CCDC38,0.2434589439697633,-1.4128069586024572,0.06543151975954842,0.05415806454869612,1.0944308644112977,260,age+stage_num,log1p,0.13331754598621023
SOSTDC1,0.08577133831393162,-2.456070380581293,0.007419754679859354,0.01420705052545588,0.5178219408019492,260,age+stage_num,log1p,0.08094766162165955
GATAD2A,0.21027128656343716,-1.5593567411947593,0.03667455695866644,0.0486971362813807,0.9079386865290535,260,age+stage_num,log1p,0.10029952320009618
H1-2,0.07789735945991595,-2.552363223215032,0.0050312774975791365,0.013091600417841744,0.46350319419752933,260,age+stage_num,log1p,0.08094766162165955
SAPCD1,0.5864286502244189,-0.5337042717852954,0.19177636642195284,0.2631428421530545,1.3068892886853016,260,age+stage_num,log1p,0.2652366633181362
DIPK1B,0.06802707748505686,-2.6878494547562775,0.004171434932030499,0.010816429047551797,0.4278383605914156,260,age+stage_num,log1p,0.08094766162165955
ANKMY2,0.1384361398564436,-1.9773461437556892,0.03988208761724218,0.020999077687090806,0.9126384074541632,260,age+stage_num,log1p,0.10409681533225595
RORB,0.09654355166887436,-2.3377610598172884,0.009357009256806291,0.01655770104803869,0.5629197762297247,260,age+stage_num,log1p,0.08094766162165955
SLC26A8,0.5930547870553946,-0.522468494613969,0.22702538953539375,0.25407474158140403,1.3842933707624472,260,age+stage_num,log1p,0.30023460188315415
GXYLT1,0.2738067636701094,-1.2953326634741382,0.08648577525611383,0.06226553504135567,1.2040391812534061,260,age+stage_num,log1p,0.1567838291384347
ARHGAP36,0.29832464552685556,-1.2095729709384515,0.10075420546115933,0.07036428558279317,1.2648120192168542,260,age+stage_num,log1p,0.17240276092734597
NDUFA13,0.1409001116058036,-1.9597040679855267,0.029892396227678045,0.024029011655893114,0.826202997228103,260,age+stage_num,log1p,0.09222610042994644
RIF1,0.14247254961124542,-1.9486059321368527,0.030135583172139747,0.024477973909619064,0.8292527587322965,260,age+stage_num,log1p,0.09241353610882407
SH3BP4,0.049421647849344434,-3.0073667352028894,0.0071117407437923065,0.00553151957161524,0.4415602701070052,260,age+stage_num,log1p,0.08094766162165955
NEPRO,0.14843643960128222,-1.9075984285174237,0.03846097227080935,0.024382878601812784,0.903641319850848,260,age+stage_num,log1p,0.10263594567906084
LEAP2,0.6503478009167121,-0.4302479808624171,0.39180543808105783,0.24293119112975725,1.7410372879260743,260,age+stage_num,log1p,0.4598578028520233
PDZRN4,0.10638708995655563,-2.240671044431057,0.02265328951567903,0.015491314864734698,0.7306166718739724,260,age+stage_num,log1p,0.08564303849745804
SKA1,0.29635858456891,-1.2161851234981635,0.0588449565633114,0.08392557242572461,1.0465035639216786,260,age+stage_num,log1p,0.12585183282508366
KCTD1,0.2998494972179775,-1.2044746061474882,0.09952883723724305,0.07152554882144338,1.2570294456086566,260,age+stage_num,log1p,0.17086179325891468
AGR3,0.39105415106170055,-0.9389092348222071,0.08794147354961092,0.13300572058658494,1.1497501640392698,260,age+stage_num,log1p,0.15838497942296925
UBE2R2,0.6251085780878406,-0.46982991939362057,0.08073844365298574,0.36894444661843284,1.0591316334492271,260,age+stage_num,log1p,0.1506318511296239
ARMH4,0.07597197472478769,-2.577390760323356,0.013080894561451634,0.009921575630411515,0.5817363248123912,260,age+stage_num,log1p,0.08094766162165955
TBC1D21,0.6553012225255014,-0.42266026734175066,0.31596346639183615,0.286861276496311,1.496959427526423,260,age+stage_num,log1p,0.3872832215540568
GMIP,0.07355700968475405,-2.6096945314486786,0.011078108792772616,0.009820738313692335,0.5509396036160896,260,age+stage_num,log1p,0.08094766162165955
RBM43,0.04014752661263712,-3.215194444157259,0.007002725806727596,0.0038797366590929234,0.41544672609023076,260,age+stage_num,log1p,0.08094766162165955
TRPM8,0.1773911976640136,-1.7293978289171053,0.07797612651443997,0.025926372945764414,1.2137307858102842,260,age+stage_num,log1p,0.14756876744679612
IGFBP7,0.22018619374528486,-1.5132817553636317,0.04249732026468738,0.0510295376110404,0.9500764103640813,260,age+stage_num,log1p,0.1069627989069064
PNPLA8,0.15280039190971123,-1.8786228373988751,0.025876756178830004,0.029269796986022296,0.7976809603056384,260,age+stage_num,log1p,0.08807621805818634
